,year,to_country_id,performer,song,composers,lyricists,lyrics,youtube_url
1207,2011,fr,Amaury Vassili,Sognu,Daniel Moyne;Quentin Bachelet,Jean-Pierre Marcellesi;Julie Miller,"Sognu di ste labbre\nDi sta voce chjara A"" pura\nMai spent'u ricordu di tA""\nQuella notte quA! cun mA""\n\nSognu, mi lamentu\nU mio core, n'hA  primura\nDi a vita, aspettu dumane\nInvinuchjatu ver di u mare\n\nSpart'u mondu cun tA""\nMa tA1, ti ne voli andA \nCantu per a vittoria\nLuntanu da tA"", pensu sempre chA""\nSei vicinu a mA"", sognu di tA""\n\nCanteraghju, canteraghju A  tA""\nA canzona, l'ohimA""\n\nPiengu A"" sA2 male\nPreg'u celu fin'A  more\nQuA! da i monti, quA! di front'A  tA""\nEsceraghju d'issu so...\n\nS'A"" tu mori, eu dinA2",https://youtube.com/watch?v=OTiBNPT-x_Y
1208,2011,ru,Alexej Vorobjov,Get You,AJ Junior;Alex Sparrow;Bilal 'The Chef';Eric Sanicola;RedOne,,"I choose my words like wise men do\nAnd tonight I'll get you right\nI rule my world like great men do\nAnd I fight, I fight for mine\n\nAnd you look so good on the floor\nPut my mind in a dirty zone\nIf they watch, let them watch\nNot losing you tonight\n\nOh oh... I'm coming to get you\nOh oh... I'm running, I'm gunning for you\nOh oh... I'm gonna get you\nI know you, you want me to\n\nI lost my mind somewhere between your face\nAnd your perfect shape\nI found a pleasure watching you having fun\nFooling around\n\nAnd you look so good on the floor\nPut my mind in a dirty zone\nIf they talk, let them talk\nNot losing you tonight\n\nOh oh... I'm coming to get you\nOh oh... I'm running, I'm gunning for you\nOh oh... I'm gonna get you\nI know you, you want me to\n\nGirl, you blow me away, want you here with me\nGirl, you blow me away, I want you to stay, yeah yeah\n\nOh oh oh... oh oh yeah... oh oh oh...\nI know you want me to\n\nOh oh... I'm coming to get you\nOh oh... I'm running, I'm gunning for you\nOh oh... I'm gonna get you\nI know you, you want me to, yeah",https://youtube.com/watch?v=C-3ohaRN3MM
1209,2011,ro,Hotel FM,Change,Gabriel BAfruAPSAf,Alexandra Ivan;Gabriel BAfruAPSAf,"You think you've got the time to figure it out\nLife will pass you by, your time is running out, oh yeah\nYou're haunted by your troubles every day\nWasting smiles away, what's there left to say?\n\nYou gotta make believe and make your dreams come true\nIt ain't that hard to do, whoa...\n\naEUR~Cause I can't change, I can't change the world alone\nI need you all, everybody, start dreaming of it\nAnd take your step that's gonna make a difference\nAnd change your world\naEUR~Cause I can't change the world alone\nI need you all, everybody, start dreaming of it\nAnd take your step that's gonna make a difference\nAnd change your world\n\nStrangest places that you just wanna hide\nWon't you turn the tide? A smile can change it all\nYou gotta make believe and make your dreams come true\nIt ain't that hard to do, whoa...\n\naEUR~Cause I can't change, I can't change the world alone\nI need you all, everybody, start dreaming of it\nAnd take your step that's gonna make a difference\nAnd change your world\n\nYou gotta make believe, make your dreams come true\nIt ain't that hard to do, whoa...\n\nI can't change, I can't change the world alone\nI need you all, everybody, start dreaming of it\nTake your step that's gonna make a difference\nAnd change your world\n\n(I can't change the world alone)\n(I need you all) I need you all, everybody\nTake your step and make a difference\nAnd change the world\n\n(aEUR~Cause I can't change the world alone)\n(I need you all) I need you all, oh everybody\nTake your step that's gonna make a difference\nAnd change your world",https://youtube.com/watch?v=2a1Q_hpGLbs
1210,2011,at,Nadine Beiler,The Secret Is Love,Thomas Rabitsch,Nadine Beiler,"When I close my eyes, I fall into a dream\nCan't you see this world, all people live in peace\nThe sun is shining in my heart, rainbows in the sky\nSpread your wings and fly, fly, fly high\n\nWe all are dreamers on our way\nIn a world where we're not meant to stay\nTogether we can make it all\nThe secret is in you, it's love\n\nWhen I smile inside my heart, I feel so free\nAll the fears and doubts, they turn into belief\nI feel right, we'll make it right now\nIf we trust, trust, trust in love\n\nWe all are dreamers on our way\nIn a world where we're not meant to stay\nTogether we can make it all\nThe secret is love\n\nI'm reaching out my hand to you\nSoldiers let the light shine through\nSo we can realise the wonder of life (Trust, love, life)\n\nSo what more do we need?\nSo what more will it take to see life?\nJust open your eyes\n\n(We all are dreamers on our way)\n(In a world where we're not meant to stay) We're not meant to stay\nTogether we can make it all\nThe secret is love\n\nI'm reaching out my hand to you\nSoldiers (Soldiers let the light shine through)\nLet the light shine through\nSo we can realise the wonder of life\n\n(Trust, love, life)\n(Spread your wings and fly)\n(Trust, love)\n\nSee... the secret is love",https://youtube.com/watch?v=UsBC5AB1tFo
1211,2011,lt,Evelina SaA!enko,C'est Ma Vie,Paulius ZdanaviAius,Andrius Kairys,"Great is the sorrow\nBut just look straight for tomorrow\nWhen soon will shine at your face\nDon't close your eyes\n\nThose who went through desert\nPassed never ending forever\nThey know my dreams will come true\nAs I sing to you:\n\nC'est ma vie, je dis oui\nNo more rain around\nI know I have found\nEverlasting love for life\nLove of mine, love the time\n\nTime will give the answers\nFor all your great tribulation\nSoon we'll be playing in the sun\nAnd feel like one\n\nC'est ma vie, je dis oui\nNo more rain around\nI know I have found\nEverlasting love for life\nLove of mine, love that shines, love of time\n\nC'est ma vie, je dis oui\nNo more rain round\nI know I have found\nEverlasting love for life\nLove that shines, love of mine\nLove of time, love of mine\n\nC'est ma vie",https://youtube.com/watch?v=S3_aSVE4t3M
1212,2011,is,Sjonni's Friends,Coming Home,SigurjA3n Brink,AzA3runn Erna Clausen,"Some say I'm a bit of a fool\nSitting on a hill and counting raindrops\nKeep thinking I just wanna go\nTo the peaceful place I know that I call home\n\nBut oh oh oh it's time to go\nI'll see you, I'll see you soon\n\n'Cause I can't wait for tomorrow\nTo say the things I wanna say\nYour smile will always lead my way\nI can't wait, I'm coming soon\nI just wanna see your face again\n\nSome say I'm a bit of a fool\nDriving down the road I stop to listen\nI hear your laughter in the trees\nYour whisper in the breeze: ""My love is you""\n\nBut oh oh oh it's time to go\nI'll see you, I'll see you soon\n\n'Cause I can't wait for tomorrow\nTo say the things I wanna say\nYour smile will always lead my way\nI can't wait, I'm coming soon\nI just wanna see your face again\n\n'Cause no one knows his where or when\nWhen my time on earth comes to an end\nThen I'll find you\nAnd I know that you will be my love again\n\nI can't wait for tomorrow\nTo say the things I wanna say\nYour smile will always lead my way\nI can't wait, I'm coming soon\nI just wanna see your face again\n\n'Cause I can't wait for tomorrow\nTo say the things I wanna say\nYour smile will always lead my way\nI can't wait, I'm coming home to you\nI just wanna see your face again\nI'm coming home",https://youtube.com/watch?v=apc_qJf3nws
1213,2011,fi,Paradise Oskar,Da Da Dam,Axel EhnstrAPm,,"Peter is smart, he knows each European country by heart\nHe likes to sit under an apple tree on his yard\nAnd wait for an apple to fall\nWhen Peter is nine, his teacher tells him that this planet is dying\nThat someone needs to put an end to it all\nAnd so when Peter comes home, he tells his mom:\n\nI'm going out in the world to save our planet\nAnd I ain't coming back until she's saved\nI'll walk my way to see the king and parliament\nIf they don't help, I'll do it by myself\nI don't wanna be...\nDadadam dadadam dadadada dadada dadam...\n\nPeter is young, he tries to talk, but no one listens to him\nEverybody's busy living and dying, not thinking about what they're doing.\nBut look at the boy who went out in the world to save our planet\nAnd he ain't coming back until she's saved\nHe walked his way to see the king and parliament\nBut they all turned their heads and walked away, singing:\n\nDadadam dadadam dadadada dadada dadam...\nDadadam dadadam dadadada dadada dadam...\n\nAnd now I'm going out in the world to save our planet\nAnd I ain't coming back until she's saved\nI'm walking in the footsteps that young Peter made\nAnd everybody is welcome to join, and sing with me:\n\nDadadam dadadam dadadada dadada dadam...\nDadadam dadadam dadadada dadada dadam...\nDadadam dadadam dadadada dadada dadam...",https://youtube.com/watch?v=1Fj9of4IzFU
1214,2011,hu,Kati Wolf,What About My Dreams?,GergA' RA!cz;Viktor Rakonczai,Johnny K. Palmer;PA(c)ter Geszti,"I always stood behind you, always close\nStood by your side, no matter what the cost\nAnd I always was there for you when you called\nShould I live all my life for only your cause?\n\nWhat about my life? What about my dreams?\nWhat about how I feel? What about my needs?\nI can't hold back, I can't go back, I must be free\nWhat about how I feel? What about my life?\n\n(I can't) Can't\n(Hold back) Back\n(No more)\n(I can't) I can't\n(Hold back) Hold back\n(No more)\n\nTAz lA(c)pA(c)s, szA!z lA(c)pA(c)s tA!volsA!g kell\nNem szA!mAt merre csak el, tA'led el\nMit mondhatnA!l, mit mondhatnA(c)k\nElkoptunk rA(c)g, szemeinkbA'l nA(c)zd, hova tA+-nt a fA(c)ny?\n\nWhat about my life? What about my dreams?\nWhat about how I feel? What about my needs?\nI can't hold back, I can't go back, I must be free\nWhat about how I feel? What about my life?\n\n(I can't hold back) Gonna live my dreams\n(I won't go back) Oh, my dreams\n(I need to be all I can be) Gonna live my life\n(I can't hold back) I can't go back\n(I won't go back) I must be free\n(I need to be all I can be) What about my dreams?",https://youtube.com/watch?v=IuGUz1ExflY
1215,2011,es,LucAa PA(c)rez,Que Me Quiten Lo Bailao,Rafael Artesero Herrero,,"Uo uo uo uo... uo uo uo uo...\nY ahora que me quiten, que me quiten lo bailao\nUo uo uo uo... uo...\n\nMe pellizco cada dAa, pienso que suerte la mAa\nNo estoy soA+-ando, es realidad\nVivo como en una nube, tengo lo que nunca tuve\nTe tengo a ti, a ti, y todo lo que me das\n\nY aunque sA(c) bien que podrA!n venir tormentas y me caerA(c)\nSA(c) que a fin de cuentas he disfrutao de todo lo bailao\n\nUo uo uo uo... uo uo uo uo...\nAhora que me quiten, que me quiten lo bailao\nUo uo uo uo... uo uo uo uo...\nAhora que me quiten, que me quiten lo bailao\nPara turu turu turu... para turu turu turu tururu... hoho...\n\nJunto a ti cada momento, es sublime el sentimiento\nSin miedo a lo que ha de venir\nNo me curarA(c) en salud, ni me cargarA(c) una cruz\nPrefiero disfrutar viendo lo que eres tAo\n\nY aunque sA(c) bien que podrA!n venir tormentas y me caerA(c)\nSA(c) que a fin de cuentas he disfrutao de todo lo bailao\n\nUo uo uo uo... uo uo uo uo...\nAhora que me quiten, que me quiten lo bailao\nUo uo uo uo... uo uo uo uo...\nAhora que me quiten, que me quiten lo bailao\n\nMe siento tan bien, me siento tan bien\nQue nunca nunca nunca en negativo pensarA(c)\n\nY sA(c) bien que van a venir tormentas y me caerA(c)\nPero a fin de cuentas ya disfrutA(c) de todo lo bailao\n\nUo uo uo uo... uo uo uo uo...\nAhora que me quiten, que me quiten lo bailao\nUo uo uo uo... uo uo uo uo...\nAhora que me quiten, que me quiten lo bailao",https://youtube.com/watch?v=91bKjEojSDU
1216,2011,ee,Getter Jaani,Rockefeller Street,Sven LAuhmus,,"Daylight is fading away\nNight silhouettes in the sky\nLED lights are flashing on towers\nIt's Manhattan's magical time\n\nBallerinas dancing the Swan Lake\nOn a river made of diamonds and pearls\nEverything's a little bit weird now\n\nBecause tonight it is showtime\nIn the middle of the street life\nAll we celebrate are good times\nBecause tonight it is showtime\n\nCome and walk with me\n\n1273 down the Rockefeller street\nLife is marchin' on, do you feel that?\n1273 down the Rockefeller street\nEverything is more than surreal (Than surreal)\n\n(Alright, alright, alright)\n(Let's go, let's go)\n\nOldschool Hollywood stars\nParty cinderellas are here\nThey move like computer game heroes\n\nBecause they know it is showtime\nIn the middle of the street life\nAll they celebrate are good times (Good times)\nBecause tonight it is showtime (Showtime)\n\nSo let's keep movin' on\n\n1273 down the Rockefeller street\nLife is marchin' on, do you feel that?\n1273 down the Rockefeller street\nEverything is more than surreal\n\nSo let's keep movin' on\n\nKeep movin', keep movin', keep movin', keep movin'\nIf you want to know what  Rockefeller groove is\nKeep movin', keep movin', keep movin', keep movin'\nTime is right to celebrate good times\n\nKeep movin', keep movin', keep movin', keep movin'\nIf you want to know what  Rockefeller groove is\nKeep movin', keep movin', keep movin', keep movin'\nTime is right to celebrate good times\n\n1273 down the Rockefeller street\nLife is marchin' on, do you feel that?\n1273 down the Rockefeller street\nEverything is more than surreal\n\nWe're singing\n1273 down the Rockefeller street\nLife is marchin' on, do you feel that?\nWe're singing\n1273 down the Rockefeller street\nEverything is more than surreal",https://youtube.com/watch?v=UxvmdR7oYdQ
1217,2011,ch,Anna Rossinelli,In Love For A While,David Klein,,"I looked into your eyes, and when I saw your smile\nI knew right from the start: life is good for a while\nRomance comes and goes, but a love like ours is here to stay\nEach lovely night and sunny day\n\nI love everything about you, I couldn't do without you\nWhenever you're near me, all my days are on the bright side\nBut when I'm not around you, I have to find the way\nTo be with you each night and every day\n\nNa nanana nanana... na nanana nanana...\nNa nanana nananana... na nananana...\nNa nanana nanana... na nanana nanana...\nNanana nanana nanana...\n\nAnd as time goes by and we've seen stormy weather\nI know that you and I, we're always getting better\nBut when I'm not around you, I have to find the way\nTo be with you each night and every day\n\nOh, I couldn't do without you, yeah\nI have to find the way to... to be with you, no oh no no oh...\nI love everything you do\nI have to find the way to be with you\n\nI know you and I are in love for a while",https://youtube.com/watch?v=wxLE5FmNJow
1218,2011,Malta,Glen Vella,One Life,Fleur Balzan;Paul Giordimaina,,"Life's a game, it's a mystery\nWhich we give in to\nDays go by, no lesson learned\nJust things that you do\n\nThings change even in my mind\nAnd not in my heart\nI am who I am and I'm here for you\n\nOne life aEUR"" show what's in your heart\nLove me like I love you\nOne life aEUR"" it's all we got to live\nTime to set your heart free\n\nChase the pain away\nAnd move on and don't give up\nThis time it's all up to you\nYou can love yourself too\n\nLife is strange and heavenly\nSweet surrender (Surrender)\nLove begins within ourselves\nMakes up our lives\n\nHold on to what life brings you\nJust be who you are\nYou can do it too\nIt's all up to you\n\nOne life aEUR"" show what's in your heart\nLove me like I love you\nOne life aEUR"" it's all we got to live\nTime to set your heart free\n\nChase the pain away\nAnd move on and don't give up\nThis time it's all up to you\nYou can love yourself too\n\nDon't try to judge me\nYou don't know how I feel\nLove me, love me for who I am\nMy life, I will give it all\nI give it all to you, give it all\n\nOne life aEUR"" show what's in your heart\nLove me like I love you\nOne life aEUR"" it's all we got to live\nTime to set your heart free\n\nChase the pain away\nMove on and don't give up\nThis time it's all up to you\nYou can love yourself too\n\nIt's all up to you\nYou can love yourself too\nIt's all up to you\nYou can love yourself too",https://youtube.com/watch?v=U9YRL_pHxvU
1219,2011,Armenia,Emmy,Boom Boom,Hayk Harutyunyan;Hayk Hovhannisyan,Sosi Khanikyan,"My days and nights are passing, long hours are running\nBut we are still fighting aEUR"" ay ay ay\nThe love is still so shining, why are we denying?\nI really don't know why aEUR"" ay ay ay\n\nCome and take my hand, now don't be shy (Don't be shy)\nAnd let's try to hold our spirits high (Spirits high)\n\nBoom boom, chucka chucka, your kiss is like a, like a\nBoom boom, chucka chucka, your love is like a, like a\nI wanna say that one thing is true (True)\nI'm in love with you\n\nBoom boom, chucka chucka, your kiss is like a, like a\nBoom boom, chucka chucka, your love is like a, like a\nI wanna say that one thing is true (True)\nI'm in love with you\n\nI know that love cannot lie, I wanna give you a new try\nSo there's no need to cry aEUR"" ay ay ay\nAnd if you want, we can fly, high up to the sky\nJust you and I aEUR"" ay ay ay ay\n\nCome and take my hand, now don't be shy\nAnd let's try to hold our spirits high\n\nBoom boom, chucka chucka, your kiss is like a, like a\nBoom boom, chucka chucka, your love is like a, like a\nI wanna say that one thing is true (True)\nI'm in love with you\n\nBoom boom, chucka chucka, your kiss is like a, like a\nBoom boom, chucka chucka, your love is like a, like a\nI wanna say that one thing is true (True)\nI'm in love with you\n\nYou are the strongest fighter\nYou're the king for me (I'm in love with you)\nIt's time to win me in the ring of love, baby\nBaby, boom\n\nBoom boom, chucka chucka, your kiss is like a, like a\nBoom boom, chucka chucka, your love is like a, like a\nI wanna say that one thing is true (True)\nI'm in love with you\n\nBoom boom, chucka chucka, your kiss is like a, like a\nBoom boom, chucka chucka, your love is like a, like a\nI wanna say that one thing is true (True)\nI'm in love with you",https://youtube.com/watch?v=zqJD7fPSWAc
1220,2011,Belgium,Witloof Bay,With Love Baby,BenoA(r)t Giaux;RoxorLoops,,"(With love) Hey... with love\n(With love, love, love) You gotta do it with love, love\n(With love)\n\nIn my mind, my body and my soul\nI'm doing everything and I'm doing it all (With love)\nIn my mind, my body and my soul\nWith love, baby, you can have it all\n\nIf you like to move it, if you like to groove it\nDo it with love, baby\nIf you like to sing it, if you like to swing it\nDo it with love, baby\n\n'Cause when your love is gone and you're all alone\nThere is nothing left to carry on\nSo whenever we're singing this song\nWe do it with love, baby, with love\n\nIn my mind, my body and my soul\nI'm doing everything and I'm doing it all (With love)\nIn my mind, my body and my soul\nWith love, baby, you can have it all\n\n(With love) With love, baby\n(With love) With love, baby\n(With love) With love, baby\nOh, whatever you're doing, just do it with love\n\nYou gotta do it with love, with love\nCome on and sing it, swing it with love\nFeel it in your body, your soul and your mind\nWhen you move, when you groove, with love\n\nWe'll break it down now\nOne, two... bring the bass back\n\nYes, I had to sing it and I came to bring it to you\nWith love, baby\nThen I tried to blend it, but I have to end it for you\nWith love, baby\n'Cause when I love you and you love me too\nThere is nothing left for us to do\nBut to hug and to kiss and to tug into bliss\nWith love, baby, with love\n\nIn my mind, my body and my soul\nI'm doing everything and I'm doing it all (With love)\nIn my mind, my body and my soul\nWith love, baby, you can have it all\n\n(With love) With love, baby\n(With love) With love, baby\n(With love) With love, baby\nOh, whatever you're doing, just do it with love\n\nIn my mind, my body and my soul\nI'm doing everything and I'm doing it all\nIn my mind, my body and my soul\nWith love, baby, you can have it all\n\nWith love, baby\n(With love) With love, baby\n(With love) With love, baby\nOh, whatever you're doing, just do it...\nWith love",https://youtube.com/watch?v=nTLAzDVu80E
1221,2011,Turkey,YA 1/4 ksek Sadakat,Live It Up,Kutlu A-zmakinacA+-,ErgA 1/4 n Arsal,"Here's your favourite song on the radio\nShake your head to the beat, it's rock 'n' roll\nIf you're feeling the world has kicked you down\nAll you need is just to have a little fun\n\nHey... it's time to live it up\nMy friend, put the record on\nSing it loud and let it out, life is beautiful\nMy friend, let it out, life is beautiful\n\nGive yourself a break, come on and live it up\nGive yourself a break, come on and live it up\nGive yourself a break\n\nDriving on with no map to lead me on\nEyes on the horizon and there's no turning round\nSometimes I feel, I feel I'm not alone\nSo let your colours shine right next to mine\n\nHey... it's time to live it up\nMy friend, put the record on\nSing it loud and let it out, life is beautiful\nMy friend, let it out, life is beautiful\n\nGive yourself a break, come on and live it up\nGive yourself a break, come on and live it up\nGive yourself a break\n\nI say my friend, life is beautiful\nI say my friend, life is beautiful\nI say my friend, put the record on\nSing it loud and let it out, life is beautiful\nMy friend, let it out, life is beautiful\n\nGive yourself a break, come on and live it up\nGive yourself a break, come on and live it up\nGive yourself a break",https://youtube.com/watch?v=RgqKYI6myHM
1222,2011,Albania,Aurela GaASSe,Feel The Passion,ShpA<<tim SaraASSi,Sokol Marsi,"Feel my heart, feel the words beat low\nI sing my song and the echo flows\nAnd wherever I go, I just want you to know\nYou're the blood in my veins and the love in my soul\n\nYou are my wave rippling over sea\nYou dry my tears and you make me grieve\nBut wherever I go, I just want you to know\nMy moment in time, oh sweet song of mine, eh...\n\nI'm like an eagle in the open sky\nI'll never land, I'm flying high\n\nLet me share my song with you, just feel the passion\nLove's the message shining through, a chain reaction\nIt brings my heaven down to earth and this is why\nIt drives me mad but it gives me life, I'm free to fly, eh...\n\nAnd when I feel that I thirst for you\nI dab my lips with your morning dew\nBut wherever I go, I just want you to know\nSweet song, live forever and I'll live with you, eh...\n\nI'm like an eagle in the open sky\nI'll never land, I'm flying high\n\nLet me share my song with you, just feel the passion\nLove's the message shining through, a chain reaction\nIt brings my heaven down to earth and this is why\nIt drives me mad but it gives me life, I'm free to fly, eh...\n\n(Let me share my song with you, just feel the passion)\n(Love's the message shining through, I'm free to fly)\n\nZot, qe kA<<ngA<<n ma ke fal, mA<< lerA<< tA<< ndarA<<\nNuk ka ngjyrA<< e nuk ka fjalA<<, muret s'e mbajnA<<\nIt brings my heaven down to earth and this is why\nIt drives me mad but it gives me life, I'm free to fly, eh...\n\n(Let me share my song with you, just feel the passion) Yeah...",https://youtube.com/watch?v=Mq0H6gY2jq4
1223,2011,Bulgaria,Poli Genova,Na Inat,Borislav Milanov;David Bronner;Poli Genova;Sebastian Arman,,"Az znam, A!te namerja sila v men\nKolko moga da postigna, yeah...\n\nNjama da preAupjat vsiAko vAv men\nNjama da me vidjat pak slomena\nNjama kak da stignat tam, do men, yeah yeah...\n\nNjama da namerjat pAt kAm men\nNjama da otnemat mojta vjara\nIskat da poglednat, pak nad men, ne ne...\n\nNo znam A!te namerja sila v men\nI nebeto da dostigna, na inat, na inat\nO da, znam silata A!te bAde s men\nKolko moga da postigna\nKolko moga da postigna\n\nIma tolkova ljubov vAv men\nIma smisAl oA!te da ostana\nI namiram volja vseki den, yeah yeah...\n\nIma khora kato teb i men\nA te ostanem aEUR"" na inat se borim\nOt koj zavisi? Da, ot teb i men, yeah...\n\nNo znam, A!te nameriA! sila v men\nI nebeto da dostignem, na inat, na inat\nO da, znam silata A!te bAde s teb\nKolko moA 3/4 em da postignem\nKolko moA 3/4 em da postignem\n\nDa... Toj e tam, i ni dava, Toj ni dava\nSila, smelost da vArvim napred\n\nNo, da znam A!te namerja sila v men\nI nebeto da dostignem, na inat, pak sme tuk\nO, da, znam silata A!te bAde s teb\nKolko moA 3/4 em da dostignem\nKolko moA 3/4 em da postignem\n\nViA 3/4 dam ima smisAl\nDa se borim s teb i znaj\nKolko moA 3/4 em da postignem\nDa, nie moA 3/4 em da postignem",https://youtube.com/watch?v=NuenJb-vw9A
1224,2011,Slovakia,TWiiNS,I'm Still Alive,Bryan Todd,Brano Jancich;Bryan Todd;Sandra Nordstrom,"No, nothing can touch me, I've seen what I can be\nLonely I've walked through the fire, but I'm still alive\n(No, nothing can touch me, I've seen what I can be) I'm still alive\n(Lonely I've walked through the fire)\n\nWould you climb up a mountain?\nWould you battle the ocean?\nWould you give this to lose it all?\n\nI believe in my life and try to learn every lesson\nNow I see what I've fighted for\nWhen the road's not too wide (Not too wide)\nThen trust the heart never lies (Heart never lies)\n\nNo, nothing can touch me, I've seen what I can be\nLonely I've walked through the fire, but I'm still alive\n(No, nothing can touch me, I've seen what I can be) I'm still alive\n(Lonely I've walked through the fire)\n\nIf you lost all meaning, no more truth to believe in\nWill the light inside be great?\nBut if you shine like a diamond, don't get caught in the moment\nNever letting your prayers slip away\n\nWhen the road's not too wide (Not too wide)\nThen trust the heart never lies (Heart never lies)\n\nNo, nothing can touch me, I've seen what I can be\nLonely I've walked through the fire, but I'm still alive\n\n(No, nothing can touch me)\n(I've seen what I can be) I'm still alive\n(Lonely I've walked through the fire)\n\n(No, nothing can touch me) Nothing can touch me\n(I've seen what I can be) No no no no no\n(Lonely I've walked through the fire) I'm still alive\n\n(No, nothing can touch me) I'm still alive\n(I've seen what I can be) I feel alive\n(Lonely I've walked through the fire)\n\n(No, nothing can touch me) I'm still alive\n(I've seen what I can be) I'm still alive\n(Lonely I've walked through the fire) But I'm still alive",https://youtube.com/watch?v=6OUulUX7_hE
1225,2011,Belarus,Anastasiya Vinnikova,I Love Belarus,Evgeny Oleynik,Evgeny Oleynik;Svetlana Geraskova,"Yeah yeah yeah yeah...\nYeah yeah yeah yeah...\nYeah yeah yeah yeah...\nYeah yeah yeah yeah...\n\nI'm feeling great and it's easy to be strong\nWhen all the hearts keep on beating as one\nThe sky is blue and I'm writing a new song\nSaying that I'm free, friendly and young\n\nI have so much and I'm ready to show you\nLet's come together, so here is my hand\nWe're gonna fly watching lakes in their full view\nFields are full of gold, and it's all my land\n\nI love Belarus, got it deep inside\nI love Belarus, feel it in my mind\nAnd I wanna see the sun shining from above\nYou will always be the one, I can't get enough\n\nI love Belarus, got it deep inside\nI love Belarus, feel it in my mind\nAnd I wanna see the sun shining from above\nAnd I'm gonna every day give you all my love\n\nSo here I go and I'm ready to rise up\nJust like a star guiding me through the night\nI've got no fear and I will never give up\nLove is all we need and it's our light\n\nI love Belarus, got it deep inside\nI love Belarus, feel it in my mind\nAnd I wanna see the sun shining from above\nYou will always be the one, I can't get enough\n\nI love Belarus, got it deep inside\nI love Belarus, feel it in my mind\nAnd I wanna see the sun shining from above\nAnd I'm gonna every day give you all my love\n\nTime will not erase courage and my grace\nI'm stronger every day, I say...\n(I love Belarus, I love Belarus)\nYou will always be the one, I can't get enough\n\nI love Belarus, got it deep inside\nI love Belarus, feel it in my mind\nAnd I wanna see the sun shining from above\nAnd I'm gonna every day give you all my love\n\nI love Belarus",https://youtube.com/watch?v=frhQMuyH0lg
1226,2011,Croatia,Daria,Celebrate,Boris AurA'eviA++,Andrea AOEubriA++,"Friday, my night\nFlashing street lights\nLet's get this old town dancing\nLeave your troubles behind, oh...\n\nPut your hands up\nLet the magic take over your heart\nJoin us, you'll have a good time\nLove is here to stay\n\nCelebrate every single step you take\nStop the world for a moment\nShine like a comet\nNothing can stop you now\n\nCelebrate every single step you take\nStop the world for a moment\nShine like a comet\nIn our musical galaxy\n\nFriday, late night\nWe're all just shadows in the moonlight\nA thousand drums are beating\nTill the break of day\n\nPut your hands up\nLet the magic take over your heart\nJoin us, you'll have a good time\nThe party of your life\n\nCelebrate every single step you take\nStop the world for a moment\nShine like a comet\nNothing can stop you now\n\nCelebrate every single step you take\nStop the world for a moment\nShine like a comet\nIn our musical galaxy\n\nJust keep moving and dancing and dancing and dancing\nMusic will heal your soul\nLet's move to the rhythms and beats all around\nUntil we lose control\n\nCelebrate every single step you take\nStop the world for a moment\nShine like a comet\nNothing can stop you now\n\nCelebrate every single step you take\nStop the world for a moment\nShine like a comet\nIn our musical galaxy\n\nCelebrate",https://youtube.com/watch?v=wTJzolnObu0
1227,2011,Israel,Dana International,Ding Dong,Dana International,,"Ve'ulai hayamim hatovim\nHigi'u hem kan, rak od rega katan\nVehakol yishtane me'achshav\nVenohav, nohav\n\nAnd if you have a dream of your own\nDon't be afraid to go on with your heart\nClose your eyes and hear the bells of your soul\n\nDing dong, say no more\nI hear silent prayers\nAnd it's making me high and fly\nI know where to go and I'm coming now\n\nVe'ulai ze kim'at, ze karov\nAchshav ba toro shel harega hatov\nHake'ev shebalev mistovev veholech, ozev\n\nDing dong, say no more\nI hear silent prayers\nAnd it's making me high and fly\nI know where to go and I'm coming now\n\nHaleli et hayom shemevi lach et halaila\nHaleli et hazman sheya'ir otach\nHu yavi lach ge'ula\n\nHaleli et hayom shemevi lach et halaila\nHaleli et hazman sheya'ir otach\nVeyavi lach ge'ula\n\nDing dong, say no more\nI hear silent prayers\nAnd it's making me high and fly\nI know where to go and I'm coming\n\nDing dong, say no more\nI hear silent prayers\nAnd it's making me high and fly\nI know where to go and I'm coming now",https://youtube.com/watch?v=bWVuuvqEArE
